,username,to,text,date,retweets,favorites,mentions,hashtags,geo
1100394015789334528,Zeitungsanzeige,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:52+00:00,0,0,,,
1100394015172775941,VMichaelsen,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:52+00:00,0,0,,,
1100394014614925312,OWMorgan,,"Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia https://ift.tt/2NsD5ff On 6 February 2019, the National IHR Focal Point of The Kingdom of Saudi Arabia notified WHO of an …",2019-02-26 13:55:52+00:00,2,2,@WHO,#outbreaks #LI,
1100394006280843264,PublicHealthRTs,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:50+00:00,0,0,,,
1100394006087983104,ImutzKucing,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia #who,2019-02-26 13:55:50+00:00,0,0,,#who,
1100394001709088768,Seb_Dax,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:48+00:00,0,0,,,
1100393999481954305,rimafeps,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:48+00:00,0,0,,,
1100393995010748418,vagusbum,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:47+00:00,0,0,,,
1100393994431971329,JGCusano,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:47+00:00,0,0,,,
1100393993546989568,AstroNetDkIOT,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia On 6 February 2019, the National IHR Focal Point of The Kingdom of Saudi Arabia notified WHO of an ongoing outbreak of MERS-CoV infe… ",2019-02-26 13:55:47+00:00,0,0,,,
1100393989797228544,Sykedamagician,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-26 13:55:46+00:00,0,0,,,
1100393298265624577,nickwohlge,,Porcine epidemic diarrhea virus (a coronavirus) has been found on 2nd Alberta farm. The virus is no risk to humans but mortality in piglets is up to 100% https://buff.ly/2SnlDcM,2019-02-26 13:53:01+00:00,0,0,,,
1100372451148460032,talk_about_sci,,Syrian Economists Contemplate Mers Coronavirus Incentives,2019-02-26 12:30:10+00:00,0,0,,,
1100370618409730048,FluTrackers,,Saudi Arabia - 4 coronavirus MERS cases so far this week. https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/808017-saudi-arabia-2019-mers-epiwk-9 h/t Shiloh,2019-02-26 12:22:53+00:00,2,1,,,
1100339015826305026,VirusesMDPI,,Interferon Regulatory Factor 3-Mediated Signaling Limits Middle-East Respiratory Syndrome (MERS) Coronavirus Propagation in Cells from an Insectivorous Bat. View Full-Text: https://www.mdpi.com/1999-4915/11/2/152,2019-02-26 10:17:19+00:00,1,0,,,
1100260401088991232,abdulra31137568,,Follow the latest numbers on #MERS corona virus http://coronamap.com via @coronamap,2019-02-26 05:04:56+00:00,0,0,@Coronamap,#MERS,
1100836207733473280,HSIUKorg,mungoshouse,"Responsible, vet-led adoption procedures are indeed vital. At our dog meat farm rescues in Korea, a vet tests for H3N2 (dog flu) plus vaccinates for rabies, DHPP, corona virus, distemper, parvo &amp; coronavirus. We also quarantine dogs for at least 30 days B4 transport. 1/2",2019-02-27 19:12:59+00:00,0,2,,,
1100814498947055616,nalanyaraner,,Cok onemlı uyarı!!! Kedınızı kısırlastıracaksanız muhakkak ama muhakkak once bır hemogram ve corona vırus testı yaptırın. Ben ve kedım bunu bana tavsıye etmeyen doktorun hatasını cekıyoruz su an.. ,2019-02-27 17:46:43+00:00,1,36,,,
1100743675833913349,UniversalHospit,,"Common Cold There are many different types of viruses that cause the common cold. In fact, over 200 different varieties of viruses can cause the symptoms of a cold. The most common virus is called rhinovirus. Other viruses include coronavirus, parainfluenza virus, adenovirus etc ",2019-02-27 13:05:17+00:00,0,1,,,
1100731688022409217,DrRomainBrunel,biomerieuxcmo,".@invimacolombia ¿Para cuando un proceso rápido de aprobación en caso de emergencias de salud pública? En @bioMerieux tenemos pruebas diagnósticas rápidas para Zika, Chikungunya, Ébola, Fiebre amarilla, MERS Coronavirus, etc que son “Research Use Only” o FDA. Salvarían vidas! ",2019-02-27 12:17:39+00:00,0,0,@invimacolombia @biomerieux,,
1100667483294441473,RameshSuno,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-02-27 08:02:32+00:00,0,0,,,
1100639762749292544,faakto,,http://defaakto.com/2018/10/05/outbreak-coronavirus-saudi-arabia/ #SaudiArabia #coronavirus #MERS-COv #Outbreak,2019-02-27 06:12:22+00:00,0,0,,#SaudiArabia #coronavirus #MERS #Outbreak,
1100617805433528320,indriatsari,,"Setelah sekian ribu purnama, akhirnya imun mengalah sm coronavirus:""""""",2019-02-27 04:45:07+00:00,0,0,,,
1101113714969858048,HUevoINcorrecto,Silviahache,"El diablo siempre termina mordiendose la cola... Esto termina en la cámara federal o sigue hasta casación... o termina en la CSJ... Para mi este virus recien ""descubierto"" termina en la cabeza. ""ROBANDO PARA LA CORONA"" El resto es puro bla, bla bla...",2019-02-28 13:35:42+00:00,0,0,,,
1101064526613512192,mbnewsindia,,കൊറോണ വൈറസ് ബാധ സ്ഥിരീകരിച്ചു; സൗദിയില്‍ ജാഗ്രതാ നിര്‍ദേശം http://malayalambreakingnews.com/category/business/-144038 #coronavirus ,2019-02-28 10:20:14+00:00,0,0,,#coronavirus,
1101008322084233216,Basilious,,"FIP viral mutation Vs. virus potency. Since mid 2018. We are noticing more cats with Feline Corona titer 1:400, 1:1600, and even 1:3200. Just make sure your cat is examined once a year. Please run lab test / viral panel. Your cat deserves the care . ",2019-02-28 06:36:54+00:00,0,0,,,
1100990600722046978,talk_about_sci,,It's Either Halo Or Mers Coronavirus,2019-02-28 05:26:29+00:00,0,0,,,
1101596918315171846,SherylSantosRPh,,Me when I tell the boyfriend his coronavirus patient doesn't need antibiotics ,2019-03-01 21:35:46+00:00,0,0,,,
1101584577464741888,Merz,,…For her work on cryo-EM of Coronavirus membrane fusion proteins!,2019-03-01 20:46:44+00:00,0,2,,,
1101573829741158406,lovevetmed,,FIP (Feline Infectious Peritonitis) represents a debilitating and fatal disease caused by FCoV (Feline Coronavirus). https://loom.ly/4zy4zsE #article #blog #cats #FIP #coronavirus #veterinarymedicine #iloveveterinary #lovevetmed,2019-03-01 20:04:01+00:00,0,0,,#article #blog #cats #FIP #coronavirus #veterinarymedicine #iloveveterinary #lovevetmed,
1101550227604025345,Morris_Animal,,@Morris_Animal Foundation-funded researchers from @Cornell present findings on coronavirus cell invasion in video format. http://bit.ly/2EG76Fq,2019-03-01 18:30:14+00:00,2,4,@Morris_Animal @Cornell,,
1101476387838341122,bbuseungkwan,,7. SARS SARS adalah suatu penyakit yang disebabkan oleh virus corona SARS (SARS-CoV). Penderita yang terkena SARS mengalami gangguan pernafasan yang akut (terjadi dalam waktu cepat) dan dapat menyebabkan kematian. SARS merupakan penyakit menular dan dapat mengenai siapa saja.,2019-03-01 13:36:49+00:00,0,0,,,
1101443602184654849,Zibtek,,RT @Sendai_Virus: An updated roadmap for MERS-CoV research and product development: focus on diagnostics. pubmed: coronavirus https://ift.tt/2SCRZ3e https://ift.tt/2lxfZc6 https://twitter.com/Sendai_Virus/status/1101437561782878210/photo/1,2019-03-01 11:26:33+00:00,0,0,@Sendai_Virus,,
1101303120402018304,heyyyitsemz,sarcasm_scrubs,"Flu, RSV, rhino/entero, parainfluenza, coronavirus, must I go on???",2019-03-01 02:08:19+00:00,0,0,,,
1101938188279521282,lotzakids,,"Changes Part 2, Or Aaron Gets Sick https://goo.gl/fb/tLBxAJ #coronavirus #piethrowing #tobiidynavox #trisomy",2019-03-02 20:11:51+00:00,0,1,,#coronavirus #piethrowing #tobiidynavox #trisomy,
1101909598758297600,alexiareads,,One last parting gift from the hospital...the Coronavirus NL63.,2019-03-02 18:18:15+00:00,0,0,,,
1101832153606717440,_travelsafe_,,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) https://travelsafe.talkoftravel.nz/middle-east-respiratory-syndrome-coronavirus-mers-cov/,2019-03-02 13:10:31+00:00,0,0,,,
1101754327788605441,RameshSuno,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The Kingdom of Saudi Arabia ,2019-03-02 08:01:16+00:00,0,0,,,
1101728516436054016,RearingG,,"#RearingToGo have teamed up with @InformNutrition , if you are or know a farmer having a real hard time with Rotavirus/Corona virus at moment drop us a DM , we've 3 buckets of Milkshake CGuard to try &amp; help out so you don't feel alone or under pressure #WereHereForYou",2019-03-02 06:18:42+00:00,6,14,@InformNutrition,#RearingToGo #WereHereForYou,
1101668598773243904,CoronaFutebol,,Corona FC 11 x 06 vírus da bola Alexandre Vitor Bueno Thalys Jonathan Arley Hiago Lobo ,2019-03-02 02:20:36+00:00,0,0,,,
1102280340012441600,danielerasmus,,"Inactivation of Ebola virus and Middle East respiratory syndrome coronavirus in platelet concentrates and plasma by ultraviolet C light and methylene blue plus visible light, respectively. https://www.ncbi.nlm.nih.gov/pubmed/29732571 via @newsconsole",2019-03-03 18:51:27+00:00,0,0,@newsconsole,,
1102210226286153728,pedritobaranda,,"Contra los virus: Jersery de cuello alto, sol y cerveza y si es @corona_spain mejor. ¡Feliz Domingo!",2019-03-03 14:12:50+00:00,0,0,@corona_spain,,
1102067697456635904,talk_about_sci,,vanadium-dependent MERS coronavirus using contoured workload (VMCUCW),2019-03-03 04:46:29+00:00,0,0,,,
1102674016198975489,EugenieLaBorgia,,What you need to know. MERS-CoV Middle East respiratory syndrome coronavirus ! ,2019-03-04 20:55:46+00:00,0,1,,,
1102653102702936065,sakrumverum,,"Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman Between 12 and 18 February 2019, the National IHR Focal Point of Oman reported eight additional cases of Middle East respiratory syndrome coronavirus (MERS-CoV) infection. Four cases were rep… https://libranet.de/display/0b6b25a8-145c-7d5e-bcb0-196708714030",2019-03-04 19:32:40+00:00,0,0,,,
1102628031401586688,amdotorg,,Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman http://dlvr.it/R08T7D,2019-03-04 17:53:03+00:00,0,1,,,
1102624396450123778,DNRI10,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman https://ift.tt/2GZEt8u,2019-03-04 17:38:36+00:00,0,0,,,
1102620332547080194,OWMorgan,,"Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman https://ift.tt/2tQqqty Between 12 and 18 February 2019, the National IHR Focal Point of Oman reported eight additional cases of Middle East respi…",2019-03-04 17:22:27+00:00,16,23,@WHO,#outbreaks #LI,
1102620269020094465,JohnJasonFallow,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:22:12+00:00,0,0,,,
1102620263739523072,PublicHealthRTs,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:22:11+00:00,0,0,,,
1102620250602983424,vagusbum,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:22:08+00:00,0,0,,,
1102620239190286337,tomonr1984,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman Between 12 and 18 February 2019, the National IHR Focal Point of Oman reported eight additional cases of Middle East respiratory syndrome coronavirus (MERS… ",2019-03-04 17:22:05+00:00,0,0,,,
1102620232810708993,JrjHopkins,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:22:03+00:00,0,0,,,
1102620218659143681,rimafeps,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:22:00+00:00,0,0,,,
1102620215878303747,Seb_Dax,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:59+00:00,0,0,,,
1102620205207949312,Jrrylee,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:57+00:00,0,0,,,
1102620204650168320,ImutzKucing,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman #who,2019-03-04 17:21:57+00:00,0,0,,#who,
1102620198107054085,VMichaelsen,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:55+00:00,0,0,,,
1102620193631731712,jermaineyoung,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman Between 12 and 18 February 2019, the National IHR Focal Point of Oman reported eight additional cases of Middle East respiratory syndrome coronavirus (MERS-CoV) infection. Four…",2019-03-04 17:21:54+00:00,0,0,,,
1102620185901572098,Zeitungsanzeige,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:52+00:00,0,0,,,
1102620182906880000,AstroNetDkIOT,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman Between 12 and 18 February 2019, the National IHR Focal Point of Oman reported eight additional cases of Middle East respiratory syndrome coronavirus (MERS… ",2019-03-04 17:21:51+00:00,0,0,,,
1102620181443108866,Sykedamagician,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:51+00:00,0,0,,,
1102620179144548359,JGCusano,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:51+00:00,0,0,,,
1102620175155818496,KelvinBass13,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:50+00:00,0,0,,,
1102619990635761665,Mainetechy,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-03-04 17:21:06+00:00,0,0,,,
1102616363837853698,Oekaetchukoo,,"I set out to make a virus model. Embellished with real diamonds to increase its value exponentially. Not bad, not bad at all. #coronavirus @Julieru13 @karen_buttigieg @sarah1alexander @LualAyuen @KielyRooney @Heshah143",2019-03-04 17:06:41+00:00,0,15,@Julieru13 @karen_buttigieg @sarah1alexander @LualAyuen @Heshah143,#coronavirus,
1103021301294383109,AHA1R,,Middle East respiratory syndrome coronavirus (#MERS-CoV) – #Oman via ⁦@WHO⁩,2019-03-05 19:55:46+00:00,0,0,@WHO,#MERS #Oman,
1102868536052105216,FluTrackers,,WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ( 4 March 2019) https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/novel-coronavirus-who-chp-wpro-ecdc-oie-fao-moa-reports-and-updates/808633-who-middle-east-respiratory-syndrome-coronavirus-mers-cov-%C2%96-oman-4-march-2019 h/t Shiloh,2019-03-05 09:48:43+00:00,2,2,,,
1102813195721302016,RAJVISWA,auditor313,Do you see me defending any Nonsensical ideas ? Since you tried to justify the Hadiths that's why discouragement is expected from you not me. #Middle_East_respiratory_syndrome_related_coronavirus Virus is your obsession not mine as the name suggests.,2019-03-05 06:08:49+00:00,0,0,,#Middle_East_respiratory_syndrome_related_coronavirus,
1102792226160164865,Crof,,WHO: Middle East respiratory syndrome coronavirus (#MERS-CoV) – Oman https://crofsblogs.typepad.com/h5n1/2019/03/who-middle-east-respiratory-syndrome-coronavirus-mers-cov-oman.html,2019-03-05 04:45:30+00:00,0,0,,#MERS,
1103338339166502912,DijkmanRonald,,The first camelid single cell RNA sequences are on their way! The first step for the BSL3-work that is soon to come. @10xGenomics @unibern #SingleCell #scRNAseq #Coronavirus #Zoonosis,2019-03-06 16:55:33+00:00,9,32,@10xGenomics @unibern,#SingleCell #scRNAseq #Coronavirus #Zoonosis,
1103333325169672192,VanderbiltMSTP,,"Join us for @KevinGraepel's Dissertation Defense next Tuesday, March 12 at 1:15pm in 208 Light Hall! He will be presenting his work titled ""Tracing Adaptive Pathways in a Proofreading-Deficient Coronavirus"" completed in the @DenisonLab.",2019-03-06 16:35:38+00:00,2,9,@KevinGraepel @DenisonLab,,
1103324623817584641,CEPIvaccines,,"MERS-CoV is a coronavirus, part of the same family of viruses that causes the common cold and SARS. The zoonotic disease currently has outbreak clusters within Saudi Arabia and Oman #globalhealth @CIDRAP https://buff.ly/2TuszcJ",2019-03-06 16:01:03+00:00,6,4,@CIDRAP,#globalhealth,
