,username,to,text,date,retweets,favorites,mentions,hashtags,geo,new date
1219289501572325376,guiccccc,barnaby_flower,"The one in Shanghai is because the patient travelled from Wuhan to Shanghai...whatever, the Chunyun period is indeed a chance for #coronavirus to propagate...",2020-01-20 16:04:05+00:00,0,0,,#coronavirus,,2020-1-20
1219289197590261765,SWRAktuell,,Das #Coronavirus verbreitet sich weiter – viel bekannt ist darüber allerdings noch nicht. Deshalb warnt ein Berliner Virologe dennoch vor Panik: ,2020-01-20 16:02:52+00:00,2,3,,#Coronavirus,,2020-1-20
1219289108649873408,tamraraven,,#10km3x2 map biodiversity locally indexed to verify #CarbonTax #SDGs #PM2.5 #m3GPS |Comprehensive References Can Guide #ClimateAction in 2020 | #UNFCCC #SpatialThink https://youtu.be/ | #FridaysForFuture | @davis @wef @Nato #coronavirus #Witbesses https://unfccc.int/news/comprehensive-references-can-guide-climate-action-in-2020,2020-01-20 16:02:31+00:00,0,0,@davis @wef @NATO,#10km3x2 #CarbonTax #SDGs #PM2 #m3GPS #ClimateAction #UNFCCC #SpatialThink #FridaysForFuture #coronavirus #Witbesses,,2020-1-20
1219289072176332800,flyalex666,BreakingF24,#China #coronavirus ,2020-01-20 16:02:22+00:00,2,1,,#China #coronavirus,,2020-1-20
1219289063754043393,jcheethamwriter,W7VOA,#China #coronavirus = Troubling #BREAKING #News for the world...,2020-01-20 16:02:20+00:00,0,1,,#China #coronavirus #BREAKING #News,,2020-1-20
1219288987031834626,muhitreza,,Dear 3rd class cop @FAANews Any Airline Advisory For #SARS &amp; #coronavirus...Coming From China? Donny don't know what is SARS. @antonioguterres @vonderleyen @BernieSanders @jeremycorbyn @JustinTrudeau @jacindaardern @mehdirhasan @PeterDutton_MP @jaketapper @RTErdogan @WHO,2020-01-20 16:02:02+00:00,0,0,@FAANews @antonioguterres @vonderleyen @BernieSanders @jeremycorbyn @JustinTrudeau @jacindaardern @mehdirhasan @PeterDutton_MP @jaketapper @RTErdogan @WHO,#SARS #coronavirus,,2020-1-20
1219288977913663489,IDHubFSG,,"A novel #coronavirus first identified in Wuhan (China) now has over 200 cases attributed to it, including cases in Thailand, Japan and South Korea: ",2020-01-20 16:02:00+00:00,3,3,,#coronavirus,,2020-1-20
1219288959257280519,DWilson2121,CP24,"National health commission of #China confirms human-to-human transmission of the new #coronavirus and says medical workers have been infected, reports @XHNews.",2020-01-20 16:01:55+00:00,1,1,@XHNews,#China #coronavirus,,2020-1-20
1219288898003767296,Mikeggibbs,,Human to human transmission is confirmed. This thing is off to the races. #coronavirus ,2020-01-20 16:01:41+00:00,59,236,,#coronavirus,,2020-1-20
1219288726297182209,gm_noticias,,"#Coronavirus Corea del Sur también confirmó su primer caso este lunes y ya es el tercer país al que se ha extendido el brote surgido en China, después de Tailandia y Japón. ",2020-01-20 16:01:00+00:00,0,0,,#Coronavirus,,2020-1-20
1219288519228710918,edugonzalezv_,,"Con esto de los cientos de casos del #CoronaVirus en China mejor que todas esas personas que tenían pretendido venir a Panamá a hacer turismo, se queden en su país y no vengan hasta que lo tengan controlado del todo, porque si ese virus llegará aquí, habrá un pandemonio!",2020-01-20 16:00:10+00:00,0,0,,#CoronaVirus,,2020-1-20
1219288477826633728,Grupo_Marmor,,"#Viral Médicos examinan a pasajeros de un vuelo comercial en #China tras el brote del #CoronaVirus, el cual ya ha cobrado la vida de 3 personas y se detectó un caso en Corea del Sur. ",2020-01-20 16:00:01+00:00,4,4,,#Viral #China #CoronaVirus,,2020-1-20
1219288335438557185,morandiniblog,,"URGENT - Mystérieux virus - Un spécialiste du gouvernement chinois annonce que le virus est ""transmissible entre humains"" contrairement aux premières évaluations - Vidéo #virus #chine #pneumonie #Coronavirus ",2020-01-20 15:59:27+00:00,35,19,,#virus #chine #pneumonie #Coronavirus,,2020-1-20
1219288316593524736,Maida_Henriquez,,"@ministeriosalud #ALERTA misterioso virus, síntomas como #coronavirus puede ser mortal ",2020-01-20 15:59:22+00:00,0,0,@ministeriosalud,#ALERTA #coronavirus,,2020-1-20
1219288097550163968,Fla_Medic,,AFD Blog `Zhong Nanshan Interview: Nosocomial Transmission Of Novel #Coronavirus To 14 HCWs' https://afludiary.blogspot.com/2020/01/zhong-nanshan-interview-nosocomial.html,2020-01-20 15:58:30+00:00,10,4,,#Coronavirus,,2020-1-20
1219288045045919744,Josephine006,BNONews,Sehr schlechte Nachricht #coronavirus ,2020-01-20 15:58:17+00:00,0,1,,#coronavirus,,2020-1-20
1219288024317558784,MarcGozlan,,"Information on cases of novel #coronavirus (#nCoV) infection in #Wuhan, Hubei Province (as of January 19, 2020) https://www.chp.gov.hk/files/pdf/statistics_of_the_cases_novel_coronavirus_infection.pdf #nCoV2019",2020-01-20 15:58:12+00:00,11,10,,#coronavirus #nCoV #Wuhan #nCoV2019,,2020-1-20
1219287965832114176,joselram,,#China #Thailand #nCoV #coronavirus @SSalud_mx @SaludSPPS @OPSOMSMexico @opsoms https://www.paho.org/hq/index.php?option=com_docman&amp;view=download&amp;category_slug=coronavirus-alertas-epidemiologicas&amp;alias=51351-16-de-enero-de-2020-nuevo-coronavirus-ncov-alerta-epidemiologica-1&amp;Itemid=270&amp;lang=es,2020-01-20 15:57:58+00:00,0,0,@SSalud_mx @SaludSPPS @OPSOMSMexico @opsoms,#China #Thailand #nCoV #coronavirus,,2020-1-20
1219287952448200706,donaldhackett,,as of 1/20/20 = 198 cases of pneumonia related to the new #coronavirus infection #2019nCoV have been reported and 90 medical observations are underway in Wuhan China.,2020-01-20 15:57:55+00:00,2,1,,#coronavirus #2019nCoV,,2020-1-20
1219287901185249282,el_feco,,"Ahora que ahí viene el #Coronavirus, propongo que usemos este tema como canción oficial del virus. Muy ad hoc. Saint Seiya - OST V - 11 - Run To The Corona Temple https://youtu.be/YnLm7_wqzwo vía",2020-01-20 15:57:43+00:00,0,0,,#Coronavirus,,2020-1-20
1219287863717531649,Sky_Islander,,".@foxnewsalert - The next mega disasters that could happen at any moment (and kill us all) https://fxn.ws/36bv7yw Contagion - This week, the #coronavirus spread to #Japan and #Thailand. It’s only a matter of time before it breaks through ""and causes global devastation.""",2020-01-20 15:57:34+00:00,0,0,@foxnewsalert,#coronavirus #Japan #Thailand,,2020-1-20
1219287825482338304,RicoShumacher,,"#Coronavirus Is Spreading Quickly Across #China, as Confirmed Cases Triple #SouthKorea",2020-01-20 15:57:25+00:00,0,1,,#Coronavirus #China #SouthKorea,,2020-1-20
1219287752346345482,Drawitall,,@jenchung Diary of a Radio Junkie: 1520Days of Waking Up to the News #nytimesendorsement #NYTimes #NYC #Klobuchar #ElizabethWarren #Warren #AmyKlobuchar #coronavirus #China #ChinaVirus #IraqProtests #Iraq #WaterMainBreak #CentralParkWest #MTA #NYCInfrastructure #DrawingoftheDay,2020-01-20 15:57:08+00:00,0,1,@jenchung,#nytimesendorsement #NYTimes #NYC #Klobuchar #ElizabethWarren #Warren #AmyKlobuchar #coronavirus #China #ChinaVirus #IraqProtests #Iraq #WaterMainBreak #CentralParkWest #MTA #NYCInfrastructure #DrawingoftheDay,,2020-1-20
1219287628983554049,bratty_spams,,Happy Martin Luther King Day #MartinLutherKingDay #MLKDay #IStandWithVirginia #TXT_Official_Lightstick #nytimesendorsement #coronavirus #toonme #Jasmine,2020-01-20 15:56:38+00:00,0,0,,#MartinLutherKingDay #MartinLutherKingDay #MLKDay #MLKDay #IStandWithVirginia #TXT_Official_Lightstick #nytimesendorsement #coronavirus #toonme #Jasmine,,2020-1-20
1219287592321134592,RevistaMSP,,"Este lunes las autoridades chinas anunciaron la tercera muerte a causa de este #coronavirus. De los 139 nuevos #casos, dos están en estado crítico y 33 están en estado grave. Detalles aquí: http://ow.ly/HBup50xZZQb #MSP #SomosCiencia",2020-01-20 15:56:29+00:00,0,0,,#coronavirus #casos #MSP #SomosCiencia,,2020-1-20
1219287581097152512,W7VOA,,"National health commission of #China confirms human-to-human transmission of the new #coronavirus and says medical workers have been infected, reports @XHNews.",2020-01-20 15:56:27+00:00,81,68,@XHNews,#China #coronavirus,,2020-1-20
1219287461731454976,DerekGatherer,Globelynx,Talking to @follybah on @AJEnglish an hour ago about #Wuhan #coronavirus #2019nCoV.,2020-01-20 15:55:58+00:00,5,7,@follybah @AJEnglish,#Wuhan #coronavirus #2019nCoV,,2020-1-20
1219287367955206152,Drawitall,,@aizenglobe Diary of a Radio Junkie: 1521Days of Waking Up to the News #nytimesendorsement #NYTimes #NYC #Klobuchar #ElizabethWarren #Warren #AmyKlobuchar #coronavirus #China #ChinaVirus #IraqProtests #Iraq #WaterMainBreak #CentralParkWest #MTA #NYCInfrastructure #DrawingoftheDay,2020-01-20 15:55:36+00:00,0,0,@aizenglobe,#nytimesendorsement #NYTimes #NYC #Klobuchar #ElizabethWarren #Warren #AmyKlobuchar #coronavirus #China #ChinaVirus #IraqProtests #Iraq #WaterMainBreak #CentralParkWest #MTA #NYCInfrastructure #DrawingoftheDay,,2020-1-20
1219287227995324416,INTEGRITYBC,,https://www.thestar.com/edmonton/2020/01/18/tip-of-the-iceberg-with-lessons-of-sars-in-mind-experts-watching-new-virus-closely.html #bcpoli #vanpoli #bclp #bcndp #bcgreens #cdnpoli #coronavirus,2020-01-20 15:55:03+00:00,5,0,,#bcpoli #vanpoli #bclp #bcndp #bcgreens #cdnpoli #coronavirus,,2020-1-20
1219286888495898624,spillipssays,,All I’m sayin is I picked up a cough/virus in China in December 2019 and I’m still not over it #coronavirus,2020-01-20 15:53:42+00:00,0,1,,#coronavirus,,2020-1-20
1219286862730104832,peachybrets,cnni,Kumusta naman @DOHgov &amp; @SecDuque? #wuhanvirus nakatapak na yaya sa atin. #WuhanPneumonia #WuhanSARS #coronavirus ,2020-01-20 15:53:35+00:00,1,1,@DOHgov @SecDuque,#wuhanvirus #WuhanPneumonia #WuhanSARS #coronavirus,,2020-1-20
1219286746262687744,V2019N,,"- @WHO says countries to undertake “preparedness activities”. - number of new #nCoV2019 cases shows human-to-human transmission. -stop emergence of ‘super-spreader’, w/1 carrier already infecting more than a dozen medical personnel. #coronavirus ",2020-01-20 15:53:08+00:00,10,6,@WHO,#nCoV2019 #coronavirus,,2020-1-20
1219286740948672512,ldpsci,MattFrieman,I am starting to think some of those earlier takes about this virus not spreading efficiently from person to person might not be accurate...I think it should go back in the TBD category. #Wuhan #coronavirus ,2020-01-20 15:53:06+00:00,0,5,,#Wuhan #coronavirus,,2020-1-20
1219286714210013187,eris_28,,Las autoridades de #China barajan restringir el tráfico aéreo para contener el brote #coronavirus detectado en #Wuhan. Se esperan 3.000 mill. de desplazamientos durante la celebración del nuevo año lunar. El virus ya se extendió a otros países en pacientes procedentes del foco.,2020-01-20 15:53:00+00:00,1,0,,#China #coronavirus #Wuhan,,2020-1-20
1219286713413128198,oli3be,Outbreaks101,#Wuhan #Coronavirus #nCov2019,2020-01-20 15:53:00+00:00,0,0,,#Wuhan #Coronavirus #nCov2019,,2020-1-20
1219286704097583105,Drawitall,,@janearraf Diary of a Radio Junkie: 1521Days of Waking Up to the News #nytimesendorsement #NYTimes #NYC #Klobuchar #ElizabethWarren #Warren #AmyKlobuchar #coronavirus #China #ChinaVirus #IraqProtests #Iraq #WaterMainBreak #CentralParkWest #MTA #NYCInfrastructure #DrawingoftheDay,2020-01-20 15:52:58+00:00,0,0,@janearraf,#nytimesendorsement #NYTimes #NYC #Klobuchar #ElizabethWarren #Warren #AmyKlobuchar #coronavirus #China #ChinaVirus #IraqProtests #Iraq #WaterMainBreak #CentralParkWest #MTA #NYCInfrastructure #DrawingoftheDay,,2020-1-20
1219286616650502144,CanaryLauren,,"Confirmed person-to-person transmission of the #wuhan #coronavirus Concern for further spread ahead of Chinese New Year celebrations/travel So far, not nearly as deadly as SARS. Let’s hope that remains true. #IDtwitter #epi https://www.wsj.com/articles/china-coronavirus-kills-third-person-spreads-to-more-cities-11579494221",2020-01-20 15:52:37+00:00,2,4,,#wuhan #coronavirus #IDtwitter #epi,,2020-1-20
1219286547633016837,KiranKS,,"#nCoV: 3 lost their lives following the outbreak of #Coronavirus in China. 17 more cases of Pneumonia caused by virus have been reported. Total infected patients is 62. Possible causes, sea food and animal market. India issues travel advisory for China. ",2020-01-20 15:52:20+00:00,3,8,,#nCoV #Coronavirus,,2020-1-20
1219286532969979904,itisme_Patty,BNONews, #coronavirus ,2020-01-20 15:52:17+00:00,0,0,,#coronavirus,,2020-1-20
1219286459309608962,Meemaw621,,#Olympics should be fun this year. #coronavirus,2020-01-20 15:51:59+00:00,0,0,,#Olympics #coronavirus,,2020-1-20
1219286399586725889,PIB_India,,Outbreak of Novel #coronavirus in China: Actions taken by the @MoHFW_INDIA Details here: https://pib.gov.in/PressReleseDetailm.aspx?PRID=1599901#,2020-01-20 15:51:45+00:00,11,45,@MoHFW_INDIA,#coronavirus,,2020-1-20
1219286377096982529,DaveGroenland,,#coronavirus nou lekker dan... https://www.rivm.nl/mers-coronavirus,2020-01-20 15:51:40+00:00,0,0,,#coronavirus,,2020-1-20
1219286354149797888,Agash07788046,,Click here : https://youtu.be/Kmh_U2csfW4 #China #coronavirus #coronaviruses #virus #Viruses #ChinaVirus #chinacoronavirus,2020-01-20 15:51:34+00:00,0,0,,#China #coronavirus #coronaviruses #virus #Viruses #ChinaVirus #chinacoronavirus,,2020-1-20
1219286267302699011,indianaspirati2,washingtonpost,#coronavirus #TrumpsWar #Mar #China #America #Democrats #impeachment #reuters #bloomberg #nytimesendorsement #NYTimes #wsj #ft #cnn #washingtonpost #bbc @WSJ @FT @nytimesbusiness @BloombergTV @business @ReutersBiz @WSJ #accenture #news #breaking #breakingnews,2020-01-20 15:51:14+00:00,0,0,@WSJ @FT @nytimesbusiness @BloombergTV @business @ReutersBiz @WSJ,#coronavirus #TrumpsWar #Mar #China #America #Democrats #impeachment #reuters #bloomberg #nytimesendorsement #NYTimes #wsj #ft #cnn #washingtonpost #bbc #accenture #news #breaking #breakingnews,,2020-1-20
1219286233613991938,christinecbc,,CHINA'S NATIONAL HEALTH COMMISSION CONFIRMS PEOPLE-TO-PEOPLE TRANSMISSION OF NEW WUHAN #CORONAVIRUS AND SAYS MEDICAL WORKERS HAVE BEEN INFECTED - XINHUA,2020-01-20 15:51:05+00:00,2,2,,#CORONAVIRUS,,2020-1-20
1219286205445083137,Globelynx,,"Virologist @DerekGatherer from @LancasterUni live on @AJEnglish on #China's new #coronavirus: ""the fatality rate isn't like the 2003 #SARS outbreak, but it has the potential to cause major problems"" #WuhanPneumonia #ChinaVirus @LancasterPress",2020-01-20 15:50:59+00:00,5,5,@DerekGatherer @LancasterUni @AJEnglish @LancasterPress,#China #coronavirus #SARS #WuhanPneumonia #ChinaVirus,,2020-1-20
1219285984455557120,MillennialFifi,,#BlueMonday #JenniferAniston #MacroSimulacro2020 #AlertaSismica #estavivo #SimulacroCDMX2020 #NFL100 #Packersvs49ers #BuenosDiasATodos #memes #ULTIMAHORA #FelizLunes #coronavirus ,2020-01-20 15:50:06+00:00,0,0,,#BlueMonday #JenniferAniston #MacroSimulacro2020 #AlertaSismica #estavivo #SimulacroCDMX2020 #NFL100 #Packersvs49ers #BuenosDiasATodos #memes #ULTIMAHORA #FelizLunes #coronavirus,,2020-1-20
1219285966743052289,danharris,,Should China block exits from Wuhan? Will CNY ramp up the spread? China confirms 139 new cases of SARS-like mystery virus as CNY approaches https://shanghai.ist/2020/01/20/china-confirms-139-new-cases-of-sars-like-mystery-virus-as-cny-approaches/. #china #coronavirus #wuhan,2020-01-20 15:50:02+00:00,2,4,,#china #coronavirus #wuhan,,2020-1-20
1219285737939574784,NatLauter,,"There have been more than 60 confirmed cases of the new #coronavirus, but UK experts estimate a figure nearer 1,700. ",2020-01-20 15:49:07+00:00,1,1,,#coronavirus,,2020-1-20
1219285703798022147,howroute,,"BREAKING NEWS: This is not a scene from some apocalyptic horror movie, this is a #coronavirus outbreak in China. The SARS like virus has already spread to four countries and infected more than 1700 people. US airports are monitored. Be on alert, stay safe! ",2020-01-20 15:48:59+00:00,48639,51867,,#coronavirus,,2020-1-20
1219285694952153088,DerekGatherer,JATetro,"In Google Translate: ""...human infection has been confirmed ..in two regions, one in Guangdong and one in Wuhan..also confirmed the infection of medical staff..14 medical staff in all aspects of care."" So #Wuhan #coronavirus #2019nCoV is P2P. Question now is: what is R0?",2020-01-20 15:48:57+00:00,1,2,,#Wuhan #coronavirus #2019nCoV,,2020-1-20
1219285597044363265,DuggSteary,,Coronavirus cases triple as infection spreads to Beijing and Shanghai #coronavirus ,2020-01-20 15:48:34+00:00,1,3,,#coronavirus,,2020-1-20
1219285501859049472,PHipter,,"#coronavirus Así con la tercera guerra mundial la gente quería una guerra,pues ahora esa gente quiere un apocalipsis zombie ...ya no se que es mas rápido ",2020-01-20 15:48:11+00:00,3,12,,#coronavirus,,2020-1-20
1219285468543619072,CentroGripe,hayesluk,"Algunos de los casos del #coronavirus de #Wuhan no han estado en dicha ciudad, por lo que parece que se va confirmando la sospecha de que el virus muestra transmision entre humanos, aunque de momento limitada. #WuhanPneumonia",2020-01-20 15:48:03+00:00,4,6,,#coronavirus #Wuhan #WuhanPneumonia,,2020-1-20
1219285432778641408,danharris,,The fear is (rightly) spreading. Coronavirus: Concerned For My Family in China https://mikesblog.com/coronavirus-concerned-for-my-family-in-china/ #china #coronavirus,2020-01-20 15:47:55+00:00,0,1,,#china #coronavirus,,2020-1-20
1219285390311342080,ai6yrham,ezracheungtoto,#wuhan #coronavirus ,2020-01-20 15:47:44+00:00,1,2,,#wuhan #coronavirus,,2020-1-20
1219285165798592513,ai6yrham,ezracheungtoto,#wuhan #coronavirus Here's the original clips where that Chinese expert says human-to-human transmission confirmed. Chinese healthcare workers have been infected. ,2020-01-20 15:46:51+00:00,3,3,,#wuhan #coronavirus,,2020-1-20
